plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes
519,Snow In Summer,Cerastium tomentosum,PERENNIALS,62,usable,88,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
520,Solomon's Seal,Polygonatum odoratum,PERENNIALS,62,usable,64,usable,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,
521,Sombrero® Adobe Orange Coneflower,Echinacea x Balsomador,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
522,Sombrero® Hot Coral Coneflower,Echinacea x Balsomador,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
523,Sombrero® Lemon Yellow Coneflower,Echinacea x Balsomador,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
524,Sombrero® Sangrita Coneflower,Echinacea x Balsomador,PERENNIALS,6,poor,20,poor,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
525,Spanish Lavender 'Dedication',Lavandula stoechas 'Dedication',PERENNIALS,0,poor,78,good,62,84,20,high,seasonal/deciduous,medium-high,normal,foliage color,Wildlife Habitat garden,lavandula stoechas,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
526,Spanish Lavender Patio Tree,Lavandula stoechas,PERENNIALS,0,poor,66,good,62,84,20,high,seasonal/deciduous,medium-high,normal,foliage color,Wildlife Habitat garden,lavandula stoechas,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
527,Spanish Lavender 'Silver Anouk',Lavandula stoechas 'Silver Anouk',PERENNIALS,0,poor,78,good,62,84,20,high,seasonal/deciduous,medium-high,normal,foliage color,Wildlife Habitat garden,lavandula stoechas,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
528,Veronica 'Georgia Blue',Veronica umbrosa 'Georgia Blue',PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
529,St. John's Wort,Hypericum calycinum,PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
530,Stonecrop,Sedum reflexum,PERENNIALS,62,usable,92,excellent,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
531,Stonecrop,,PERENNIALS,62,usable,100,excellent,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
532,Stonecrop,,PERENNIALS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
533,Stonecrop 'Cape Blanco',Sedum 'Cape Blanco',PERENNIALS,62,usable,92,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
534,Stonecrop,Sedum nussbaumerianum 'Coppetone',PERENNIALS,25,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
535,Stonecrop,Sedum spurium 'Dragon's Blood',PERENNIALS,24,poor,92,excellent,20,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
536,Stonecrop 'Firestorm',Sedum adolphii 'Firestorm',PERENNIALS,25,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
537,Stonecrop 'Oracle',Sedum forsterianum 'Oracle',PERENNIALS,62,usable,92,excellent,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
538,Stonecrop,Sedum 'John Creech',PERENNIALS,40,accent,92,excellent,20,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
539,Variegated Carpet Stonecrop,Sedum lineare 'Variegatum',PERENNIALS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
540,Variegated Japanese Stonecrop,Sedum makinoi 'Variegatum',PERENNIALS,40,accent,92,excellent,20,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
541,Stonecrop,Sedum morganianum 'Donkey Tail',PERENNIALS,62,usable,92,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
542,Stonecrop pachyclados,Sedum pachyclados,PERENNIALS,40,accent,92,excellent,20,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
543,Stonecrop pachyphyllum,Sedum pachyphyllum,PERENNIALS,62,usable,68,good,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
544,Stonecrop,Sedum rubrotinctum,PERENNIALS,25,poor,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
545,Stonecrop 'Sea Urchin',Sedum 'Sea Urchin',PERENNIALS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
546,Stonecrop,,PERENNIALS,62,usable,92,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
547,Strawberry 'Albion',,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
548,Strawberry 'Quinault',,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
549,String of Bananas,Senecio rowleyanus,PERENNIALS,62,usable,100,excellent,20,20,20,low,seasonal/deciduous,medium,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
550,String of Pearls,Senecio rowleyanus,PERENNIALS,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
551,String of Dolphins,Senecio rowleyanus,PERENNIALS,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.
552,Sun Drops,,PERENNIALS,18,poor,88,excellent,62,20,20,medium,seasonal/deciduous,medium,normal,flower color,,,
553,Sunrose,Helianthemum nummularium,PERENNIALS,17,poor,0,poor,62,20,20,high,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
554,Sunsparkler® Cherry Tart Sedum,"Sedum hybrid 'Cherry Tart' PP#24,603",PERENNIALS,23,poor,92,excellent,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
555,Sunsparkler® Lime Zinger Sedum,Sedum hybrid 'Lime Zinger',PERENNIALS,23,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.
556,Superbells® Series Calibrachoa,Grown by Matsuda's,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
557,Superbena® Series Verbena,Grown by Matsuda's,PERENNIALS,6,poor,100,excellent,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Popular Plant garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
558,Sweet Caroline Sweetheart Shadowstorm®,Ipomoea batatas,PERENNIALS,62,usable,100,excellent,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,
559,Sweet Potato Vine,Ipomoea batatas,PERENNIALS,30,poor,35,accent,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,
560,Sweet Woodruff,Galium odoratum,PERENNIALS,48,accent,100,excellent,62,20,20,low,seasonal/deciduous,medium,normal,flower color,,,
561,Tall Verbena 'Meteor Shower',Verbena bonariensis 'Meteor Shower',PERENNIALS,14,poor,44,accent,20,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Popular Plant garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
562,Tapien® Verbena,Tapien® Verbena Series,PERENNIALS,6,poor,100,excellent,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Popular Plant garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
563,Woolly Thyme,Thymus pseudolanuginosus,PERENNIALS,6,poor,100,excellent,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
564,Trailing Phlox,Phlox subulata,PERENNIALS,34,poor,100,excellent,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
565,Variegated Elephant Bush,Portulacaria afra 'Variegata',PERENNIALS,66,good,10,poor,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
566,Variegated Ground Ivy,Glechoma hederacea,PERENNIALS,30,poor,35,accent,62,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
567,Aztec® Verbena,Aztec® Verbena Series,PERENNIALS,14,poor,76,good,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Popular Plant garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
568,Verbena 'Homestead',Verbena candensis 'Homestead',PERENNIALS,14,poor,100,excellent,62,20,20,medium,seasonal/deciduous,medium-high,normal,foliage color,Popular Plant garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.
569,Wallflower,Erysimum x 'Bowles Mauve',PERENNIALS,0,poor,44,accent,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
570,Hanging Basket 10,Hanging Basket Assorted,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
571,White Star Creeper,Isotoma fluviatilis 'White Star',PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
572,Woodland Sage,Salvia nemorosa,PERENNIALS,6,poor,20,poor,62,84,20,medium,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
573,Yarrow,Achillea Assorted,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
574,Yarrow 'Little Moonshine',Achillea 'Little Moonshine',PERENNIALS,0,poor,44,accent,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
575,Yarrow 'New Vintage Violet',Achillea 'New Vintage Violet',PERENNIALS,0,poor,44,accent,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
576,Yarrow 'New Vintage White',Achillea 'New Vintage White',PERENNIALS,0,poor,44,accent,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
577,Yarrow 'Moonshine',Achillea 'Moonshine',PERENNIALS,0,poor,44,accent,62,20,20,high,seasonal/deciduous,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
578,Zonal Geranium,Pelargonium hortorum,PERENNIALS,0,poor,0,poor,62,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
579,All American Magic&#8482; Rose,"Rosa, Hybrid Tea 'All American Magic'",ROSES,0,poor,20,poor,20,20,20,high,seasonal/deciduous,medium-high,caution,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
580,Black Baccara&#8482; Rose,"Rosa, Hybrid Tea 'Black Baccara'",ROSES,0,poor,20,poor,20,20,20,high,seasonal/deciduous,medium-high,caution,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
581,Bolero&#8482; Rose,,ROSES,0,poor,20,poor,20,20,20,high,seasonal/deciduous,medium-high,caution,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
582,Bridal Sunblaze® Miniature Rose,"Rosa, Miniature 'Bridal Sunblaze'",ROSES,0,poor,20,poor,20,20,20,high,seasonal/deciduous,medium-high,caution,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
