Plant_ID,Category,Common_Name,Botanical_Name,Current_Image,Current_Exists,Best_Image,Best_Score,Best_Hits,Would_Apply
482,PERENNIALS,Red Hot Poker Popsicle,,/GreenAcres-Images/Perennials/Crocosmia_Red_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Kniphofia_RedHotPoker_512x.jpg,10,contains:redhot; contains:hotpoker,FALSE
483,PERENNIALS,Rieger Begonia,,/GreenAcres-Images/Perennials/Begonia_RiegerBegonia_2023_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Begonia_RiegerBegonia_2023_512x.jpg,31,begonia; riegerbegonia; contains:rieger; contains:begonia; contains:riegerbegonia; contains:begoniarieger,FALSE
484,PERENNIALS,Rock Purslane,,/GreenAcres-Images/Perennials/Calandrinia_RockPurslane_Closeup_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Calandrinia_RockPurslane_Closeup_512x.jpg,18,rockpurslane; contains:purslane; contains:rockpurslane,FALSE
485,PERENNIALS,Rush Elk Blue,,,FALSE,/GreenAcres-Images/Perennials/Juncus_ElkBlue_512x.jpg,11,elkblue; contains:elkblue,FALSE
486,PERENNIALS,Russian Sage,,/GreenAcres-Images/Perennials/Perovskia_RussianSage_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Perovskia_RussianSage_512x.jpg,18,russiansage; contains:russian; contains:russiansage,FALSE
487,PERENNIALS,Russian Sage Blue Spire,,/GreenAcres-Images/Perennials/Perovskia_RussianSage_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Perovskia_RussianSage_512x.jpg,18,russiansage; contains:russian; contains:russiansage,FALSE
488,PERENNIALS,Russian Sage Little Spire,,/GreenAcres-Images/Perennials/Perovskia_LittleSpire_02_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Perovskia_LittleSpire_02_512x.jpg,18,littlespire; contains:little; contains:littlespire,FALSE
489,PERENNIALS,Sage Hot Lips,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Microphylla_HotLips_512x.jpg,11,hotlips; contains:hotlips,FALSE
490,PERENNIALS,Sage Mirage,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Mirage_CherryRed_512x.jpg,11,mirage; contains:mirage,FALSE
491,PERENNIALS,Sage Mystic Spires Blue,,/GreenAcres-Images/Perennials/Salvia_MysticSpiresBlueSage_01_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_MysticSpiresBlueSage_01_512x.jpg,22,contains:mystic; contains:spires; contains:mysticspires; contains:spiresblue; contains:bluesage,FALSE
492,PERENNIALS,Salvia Amistad,,/GreenAcres-Images/Perennials/Salvia_Amistad_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Amistad_512x.jpg,32,salvia; amistad; salviaamistad; contains:salvia; contains:amistad; contains:salviaamistad,FALSE
493,PERENNIALS,Salvia Black And Blue,,/GreenAcres-Images/Perennials/Salvia_Guaranitica_BlackAndBlue_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Guaranitica_BlackAndBlue_512x.jpg,19,salvia; contains:salvia; contains:blackand; contains:andblue,FALSE
494,PERENNIALS,Salvia Love Wishes,,/GreenAcres-Images/Perennials/Salvia_LoveAndWishes_01_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_LoveAndWishes_01_512x.jpg,19,salvia; contains:salvia; contains:wishes; contains:salvialove,FALSE
495,PERENNIALS,Salvia Marvel,,/GreenAcres-Images/Perennials/Salvia_Marvel_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Marvel_512x.jpg,32,salvia; marvel; salviamarvel; contains:salvia; contains:marvel; contains:salviamarvel,FALSE
496,PERENNIALS,Salvia Patio Sky Blue,,/GreenAcres-Images/Perennials/Salvia_Patens_PatioSkyBlue_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Patens_PatioSkyBlue_512x.jpg,19,salvia; contains:salvia; contains:patiosky; contains:skyblue,FALSE
497,PERENNIALS,Santa Barbara Daisy,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
498,PERENNIALS,Saxifrage,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
499,PERENNIALS,Sea Lavender,,/GreenAcres-Images/Perennials/Lavender_AnoukDeepRose_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Lavender_AnoukDeepRose_512x.jpg,14,lavender; contains:lavender,FALSE
500,PERENNIALS,Sea Thrift Alliacea,,,FALSE,/GreenAcres-Images/Perennials/ArmeriaMaritima_SeaThriftPink_Clumps_512x.jpg,10,contains:thrift; contains:seathrift,FALSE
501,PERENNIALS,Sea Thrift Pink,,/GreenAcres-Images/Perennials/ArmeriaMaritima_SeaThriftPink_Clumps_512x.jpg,TRUE,/GreenAcres-Images/Perennials/ArmeriaMaritima_SeaThriftPink_Clumps_512x.jpg,14,contains:thrift; contains:seathrift; contains:thriftpink,FALSE
502,PERENNIALS,Sedge Evergold,,,FALSE,/GreenAcres-Images/Perennials/Carex_oshimensis_Evergold02_512x.jpg,6,contains:evergold,FALSE
503,PERENNIALS,Sedge Everillo,,,FALSE,/GreenAcres-Images/Perennials/Carex_oshimensis_EverilloEG_512x.jpg,6,contains:everillo,FALSE
504,PERENNIALS,Sedge Feather Falls,,/GreenAcres-Images/Perennials/Carex_oshimensis_FeatherFalls_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Carex_oshimensis_FeatherFalls_512x.jpg,18,featherfalls; contains:feather; contains:featherfalls,FALSE
505,PERENNIALS,Sedum Atlantis,,/GreenAcres-Images/Perennials/Sedum_Atlantis_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Atlantis_512x.jpg,31,sedum; atlantis; sedumatlantis; contains:atlantis; contains:sedumatlantis,FALSE
506,PERENNIALS,Sedum Autumn Fire,,/GreenAcres-Images/Perennials/Sedum_AutumnFire_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_AutumnFire_512x.jpg,27,sedum; autumnfire; contains:autumn; contains:sedumautumn; contains:autumnfire,FALSE
507,PERENNIALS,Sempervivum Appletini,,/GreenAcres-Images/Perennials/Succulents_Sempervivum_Appletini_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sempervivum_Appletini_512x.jpg,50,sempervivum; appletini; sempervivumappletini; contains:sempervivum; contains:appletini; contains:sempervivumappletini; compact-prefix,FALSE
508,PERENNIALS,Sempervivum Chocolate Kiss,,/GreenAcres-Images/Perennials/Succulents_Sempervirens_ChocolateKiss_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sempervirens_ChocolateKiss_512x.jpg,18,chocolatekiss; contains:chocolate; contains:chocolatekiss,FALSE
509,PERENNIALS,Sempervivum Cobweb,,/GreenAcres-Images/Perennials/Sempervivum_Cobweb_HenChicks_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sempervivum_Cobweb_HenChicks_512x.jpg,35,sempervivum; cobweb; sempervivumcobweb; contains:sempervivum; contains:cobweb; contains:sempervivumcobweb,FALSE
510,PERENNIALS,Sempervivum Silver King,,/GreenAcres-Images/Perennials/Succulents_Sempervivum_SilverKing_4in_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sempervivum_SilverKing_4in_512x.jpg,46,sempervivum; silverking; contains:sempervivum; contains:silver; contains:sempervivumsilver; contains:silverking; compact-prefix,FALSE
511,PERENNIALS,Sempervivum Strawberry Kiwi,,/GreenAcres-Images/Perennials/Succulents_Sempervivum_StrawberryKiwi_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sempervivum_StrawberryKiwi_512x.jpg,46,sempervivum; strawberrykiwi; contains:sempervivum; contains:strawberry; contains:sempervivumstrawberry; contains:strawberrykiwi; compact-prefix,FALSE
512,PERENNIALS,Sempervivum Sunset,,/GreenAcres-Images/Perennials/Succulents_Sempervivum_Sunset_4in_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sempervivum_Sunset_4in_512x.jpg,35,sempervivum; sunset; sempervivumsunset; contains:sempervivum; contains:sunset; contains:sempervivumsunset,FALSE
513,PERENNIALS,Senecio Blue Chalk Sticks,,/GreenAcres-Images/Perennials/Senecio_DustyMiller_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Senecio_DustyMiller_512x.jpg,11,senecio; contains:senecio,FALSE
514,PERENNIALS,Senecio Spear Head,,/GreenAcres-Images/Perennials/Senecio_DustyMiller_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Senecio_DustyMiller_512x.jpg,11,senecio; contains:senecio,FALSE
515,PERENNIALS,Shasta Daisy,,/GreenAcres-Images/Perennials/Leucanthemum_ShastaDaisy_Single_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Leucanthemum_ShastaDaisy_Single_512x.jpg,18,shastadaisy; contains:shasta; contains:shastadaisy,FALSE
516,PERENNIALS,Skyscraper Salvia,,/GreenAcres-Images/Perennials/Salvia_Skyscraper_DarkPurple_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Salvia_Skyscraper_DarkPurple_512x.jpg,35,skyscraper; salvia; salviaskyscraper; contains:skyscraper; contains:salvia; contains:salviaskyscraper,FALSE
517,PERENNIALS,Skyscraper Senecio,,/GreenAcres-Images/Perennials/Succulents_Senecio_Skyscraper2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Senecio_Skyscraper2_512x.jpg,19,senecio; contains:skyscraper; contains:senecio; contains:senecioskyscraper,FALSE
518,PERENNIALS,Snake Flower,,/GreenAcres-Images/Shrubs/Manzanita_EmeraldCarpet_Flower_9e50a7ac-eb77-4e9c-809d-7450b1658bd6_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
519,PERENNIALS,Snow In Summer,,,FALSE,/GreenAcres-Images/Perennials/Cerastium_SnowInSummer_512x.jpg,6,contains:summer,FALSE
520,PERENNIALS,Solomons Seal,,/GreenAcres-Images/Perennials/Polygonatum_SolomonsSeal_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Polygonatum_SolomonsSeal_512x.jpg,18,solomonsseal; contains:solomons; contains:solomonsseal,FALSE
521,PERENNIALS,Sombrero Adobe Orange Coneflower,,/GreenAcres-Images/Perennials/Echinacea_Sombrero_AdobeOrange_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Echinacea_Sombrero_AdobeOrange_512x.jpg,34,sombrero; adobeorange; contains:sombrero; contains:orange; contains:sombreroadobe; contains:adobeorange,FALSE
522,PERENNIALS,Sombrero Hot Coral Coneflower,,/GreenAcres-Images/Perennials/Echinacea_Sombrero_HotCoral_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Echinacea_Sombrero_HotCoral_512x.jpg,30,sombrero; hotcoral; contains:sombrero; contains:sombrerohot; contains:hotcoral,FALSE
523,PERENNIALS,Sombrero Lemon Yellow Coneflower,,/GreenAcres-Images/Perennials/Echinacea_Sombrero_LemonYellow_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Echinacea_Sombrero_LemonYellow_512x.jpg,34,sombrero; lemonyellow; contains:sombrero; contains:yellow; contains:sombrerolemon; contains:lemonyellow,FALSE
524,PERENNIALS,Sombrero Sangrita Coneflower,,/GreenAcres-Images/Perennials/Echinacea_Sombrero_Sangrita2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Echinacea_Sombrero_Sangrita2_512x.jpg,22,sombrero; contains:sombrero; contains:sangrita; contains:sombrerosangrita,FALSE
525,PERENNIALS,Spanish Lavender Dedication,,/GreenAcres-Images/Perennials/LavenderStoechas_SpanishLavender_512x.jpg,TRUE,/GreenAcres-Images/Perennials/LavenderStoechas_SpanishLavender_512x.jpg,22,spanishlavender; contains:spanish; contains:lavender; contains:spanishlavender,FALSE
526,PERENNIALS,Spanish Lavender Patio Tree,,/GreenAcres-Images/Perennials/LavenderStoechas_SpanishLavender_512x.jpg,TRUE,/GreenAcres-Images/Perennials/LavenderStoechas_SpanishLavender_512x.jpg,22,spanishlavender; contains:spanish; contains:lavender; contains:spanishlavender,FALSE
527,PERENNIALS,Spanish Lavender Silver Anouk,,/GreenAcres-Images/Perennials/LavenderStoechas_SilverAnouk_512x.jpg,TRUE,/GreenAcres-Images/Perennials/LavenderStoechas_SilverAnouk_512x.jpg,22,silveranouk; contains:lavender; contains:silver; contains:silveranouk,FALSE
528,PERENNIALS,Speedwell Georgia Blue,,/GreenAcres-Images/Perennials/Veronica_GeorgiaBlue_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Veronica_GeorgiaBlue_512x.jpg,18,georgiablue; contains:georgia; contains:georgiablue,FALSE
529,PERENNIALS,St Johns Wort,,,FALSE,/GreenAcres-Images/Perennials/Hypericum_StJohnsWort_512x.jpg,6,contains:johnswort,FALSE
530,PERENNIALS,Stonecrop Angelina,,/GreenAcres-Images/Perennials/Sedum_Angelina_full_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Angelina_full_512x.jpg,14,angelina; contains:angelina,FALSE
531,PERENNIALS,Stonecrop Aurora,,,FALSE,/GreenAcres-Images/Perennials/Succulents_Sedum_Aurora2_512x.jpg,6,contains:aurora,FALSE
532,PERENNIALS,Stonecrop Burrito,,/GreenAcres-Images/Perennials/Sedum_Burrito_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Burrito_512x.jpg,11,burrito; contains:burrito,FALSE
533,PERENNIALS,Stonecrop Cape Blanco,,/GreenAcres-Images/Perennials/Succulents_Sedum_CapeBlanco_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sedum_CapeBlanco_512x.jpg,18,capeblanco; contains:blanco; contains:capeblanco,FALSE
534,PERENNIALS,Stonecrop Coppertone,,/GreenAcres-Images/Perennials/Sedum_Coppertone_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Coppertone_512x.jpg,14,coppertone; contains:coppertone,FALSE
535,PERENNIALS,Stonecrop Dragons Blood,,,FALSE,/GreenAcres-Images/Perennials/SedumDragonsBlood_RedGreen_512x.jpg,10,contains:dragons; contains:dragonsblood,FALSE
536,PERENNIALS,Stonecrop Firestorm,,/GreenAcres-Images/Perennials/SedumAdolphii_Firestorm_2in_512x.jpg,TRUE,/GreenAcres-Images/Perennials/SedumAdolphii_Firestorm_2in_512x.jpg,14,firestorm; contains:firestorm,FALSE
537,PERENNIALS,Stonecrop Forsterianum Oracle,,/GreenAcres-Images/Perennials/Sedum_Oracle_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Oracle_512x.jpg,11,oracle; contains:oracle,FALSE
538,PERENNIALS,Stonecrop John Creech,,/GreenAcres-Images/Perennials/Sedum_JohnCreech_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_JohnCreech_512x.jpg,18,johncreech; contains:creech; contains:johncreech,FALSE
539,PERENNIALS,Stonecrop Lineare Variegatum,,/GreenAcres-Images/Perennials/Sedum_lineare_Variegatum_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_lineare_Variegatum_512x.jpg,35,lineare; variegatum; linearevariegatum; contains:lineare; contains:variegatum; contains:linearevariegatum,FALSE
540,PERENNIALS,Stonecrop Makinoi Variegatum,,/GreenAcres-Images/Perennials/Succulents_SedumMakinoi_Variegatum_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_SedumMakinoi_Variegatum_512x.jpg,22,variegatum; contains:makinoi; contains:variegatum; contains:makinoivariegatum,FALSE
541,PERENNIALS,Stonecrop Morganianum Donkey Tail,,/GreenAcres-Images/Perennials/Succulents_Sedum_DonkeyTail_3_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Sedum_DonkeyTail_3_512x.jpg,18,donkeytail; contains:donkey; contains:donkeytail,FALSE
542,PERENNIALS,Stonecrop Pachyclados,,/GreenAcres-Images/Perennials/Sedum_Pachyclados_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Pachyclados_512x.jpg,14,pachyclados; contains:pachyclados,FALSE
543,PERENNIALS,Stonecrop Pachyphyllum,,/GreenAcres-Images/Perennials/Sedum_Pachyphyllum_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Pachyphyllum_512x.jpg,14,pachyphyllum; contains:pachyphyllum,FALSE
544,PERENNIALS,Stonecrop Pork And Beans,,,FALSE,/GreenAcres-Images/Perennials/Sedum_PorkAndBeans_512x.jpg,10,contains:porkand; contains:andbeans,FALSE
545,PERENNIALS,Stonecrop Sea Urchin,,/GreenAcres-Images/Perennials/Sedum_SeaUrchin_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_SeaUrchin_512x.jpg,18,seaurchin; contains:urchin; contains:seaurchin,FALSE
546,PERENNIALS,Stonecrop Tricolor,,,FALSE,/GreenAcres-Images/Perennials/Sedum_TriColor3_512x.jpg,6,contains:tricolor,FALSE
547,PERENNIALS,Strawberry Albion,,/GreenAcres-Images/Perennials/Strawberry_Albion_d75eb7cc-91bf-41ca-bef7-ef64e39b275e_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Strawberry_Albion_d75eb7cc-91bf-41ca-bef7-ef64e39b275e_512x.jpg,35,strawberry; albion; strawberryalbion; contains:strawberry; contains:albion; contains:strawberryalbion,FALSE
548,PERENNIALS,Strawberry Quinault,,/GreenAcres-Images/Perennials/Strawberry_Quinault_a91299b7-b646-4a23-b843-c9ca059538d0_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Strawberry_Quinault_a91299b7-b646-4a23-b843-c9ca059538d0_512x.jpg,38,strawberry; quinault; strawberryquinault; contains:strawberry; contains:quinault; contains:strawberryquinault,FALSE
549,PERENNIALS,String Of Bananas,,/GreenAcres-Images/Perennials/Succulents_Senecio_StringOfBananas2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Senecio_StringOfBananas2_512x.jpg,10,contains:string; contains:bananas,FALSE
550,PERENNIALS,String Of Pearls,,/GreenAcres-Images/Perennials/Senecio_Rowleyanus_StringOfPearls_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Senecio_Rowleyanus_StringOfPearls_512x.jpg,10,contains:string; contains:pearls,FALSE
551,PERENNIALS,String Of Pearls Dolphins,,,FALSE,/GreenAcres-Images/Perennials/Senecio_Rowleyanus_StringOfPearls_512x.jpg,10,contains:string; contains:pearls,FALSE
552,PERENNIALS,Sun Drops,,/GreenAcres-Images/Perennials/Calylophus_SunDrops_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Calylophus_SunDrops_512x.jpg,14,sundrops; contains:sundrops,FALSE
553,PERENNIALS,Sunrose,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
554,PERENNIALS,Sunsparkler Cherry Tart Sedum,,/GreenAcres-Images/Perennials/Sedum_Sunsparkler_CherryTart_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Sunsparkler_CherryTart_512x.jpg,63,sunsparkler; sedum; cherrytart; sedumsunsparkler; contains:sunsparkler; contains:cherry; contains:sunsparklercherry; contains:cherrytart; contains:sedumsunsparkler; compact-prefix,FALSE
555,PERENNIALS,Sunsparkler Lime Zinger Sedum,,/GreenAcres-Images/Perennials/Sedum_Sunsparkler_LimeZinger_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_Sunsparkler_LimeZinger_512x.jpg,63,sunsparkler; sedum; limezinger; sedumsunsparkler; contains:sunsparkler; contains:zinger; contains:sunsparklerlime; contains:limezinger; contains:sedumsunsparkler; compact-prefix,FALSE
556,PERENNIALS,Superbells Series Calibrachoa,,/GreenAcres-Images/Perennials/Calibrachoa_HulaGold_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Calibrachoa_HulaGold_512x.jpg,14,calibrachoa; contains:calibrachoa,FALSE
557,PERENNIALS,Superbena Series Verbena,,/GreenAcres-Images/Perennials/PW_Superbena_Mosaic_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Superbena_Mosaic_512x.jpg,14,superbena; contains:superbena,FALSE
558,PERENNIALS,Sweet Caroline Sweetheart Shadowstorm,,/GreenAcres-Images/Perennials/PW_SweetCaroline_SweetheartShadowstorm_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_SweetCaroline_SweetheartShadowstorm_512x.jpg,54,sweetcaroline; sweetheartshadowstorm; contains:caroline; contains:sweetheart; contains:shadowstorm; contains:sweetcaroline; contains:carolinesweetheart; contains:sweetheartshadowstorm; compact-prefix,FALSE
559,PERENNIALS,Sweet Potato Vine,,/GreenAcres-Images/Perennials/Ipomoea_SweetPotatoVineWithBlackHeartSweetPotato_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Ipomoea_SweetPotatoVineWithBlackHeartSweetPotato_512x.jpg,10,contains:potato; contains:sweetpotato,FALSE
560,PERENNIALS,Sweet Woodruff,,,FALSE,/GreenAcres-Images/Perennials/Galium_Woodruff01_512x.jpg,6,contains:woodruff,FALSE
561,PERENNIALS,Tall Verbena Meteor Shower,,/GreenAcres-Images/Perennials/VerbenaBonariensis_MeteorShower_Detail_512x.jpg,TRUE,/GreenAcres-Images/Perennials/VerbenaBonariensis_MeteorShower_Detail_512x.jpg,26,meteorshower; contains:verbena; contains:meteor; contains:shower; contains:meteorshower,FALSE
562,PERENNIALS,Tapien Verbena,,/GreenAcres-Images/Perennials/VerbenaTapien_BlueViolet_02f48684-02f6-4fba-86cb-37224a80efd9_512x.jpg,TRUE,/GreenAcres-Images/Perennials/VerbenaTapien_BlueViolet_02f48684-02f6-4fba-86cb-37224a80efd9_512x.jpg,22,verbenatapien; contains:tapien; contains:verbena; contains:verbenatapien,FALSE
563,PERENNIALS,Thymuspwoollythyme,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
564,PERENNIALS,Trailing Phlox,,/GreenAcres-Images/Perennials/Phlox_Subulata_TrailingPhlox_FortHillPink_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Phlox_Subulata_TrailingPhlox_FortHillPink_512x.jpg,23,phlox; trailingphlox; contains:trailing; contains:trailingphlox,FALSE
565,PERENNIALS,Variegated Elephant Bush,,/GreenAcres-Images/Perennials/Succulents_PortulacariaAfra_ElephantBush_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_PortulacariaAfra_ElephantBush_512x.jpg,18,elephantbush; contains:elephant; contains:elephantbush,FALSE
566,PERENNIALS,Variegated Ground Ivy,,/GreenAcres-Images/Perennials/Glechoma_GroundIvy_Variegated_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Glechoma_GroundIvy_Variegated_512x.jpg,34,variegated; groundivy; contains:variegated; contains:ground; contains:groundivy; contains:ivyvariegated,FALSE
567,PERENNIALS,Verbena Aztec,,/GreenAcres-Images/Perennials/Verbena_Cadet_CadetPink_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Verbena_Cadet_CadetPink_512x.jpg,11,verbena; contains:verbena,FALSE
568,PERENNIALS,Verbena Homestead,,/GreenAcres-Images/Perennials/Verbena_Homestead_Purple_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Verbena_Homestead_Purple_512x.jpg,35,verbena; homestead; verbenahomestead; contains:verbena; contains:homestead; contains:verbenahomestead,FALSE
569,PERENNIALS,Wallflower,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
570,PERENNIALS,Warm Season Hanging Basket,,/GreenAcres-Images/Perennials/Fuchsia_HangingBasket_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Fuchsia_HangingBasket_512x.jpg,22,hangingbasket; contains:hanging; contains:basket; contains:hangingbasket,FALSE
571,PERENNIALS,White Star Creeper,,/GreenAcres-Images/Perennials/Isotoma_WhiteStarCreeper_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Isotoma_WhiteStarCreeper_512x.jpg,14,contains:creeper; contains:whitestar; contains:starcreeper,FALSE
572,PERENNIALS,Woodland Sage,,/GreenAcres-Images/Perennials/SalviaNemorosa_WoodlandSage_512x.jpg,TRUE,/GreenAcres-Images/Perennials/SalviaNemorosa_WoodlandSage_512x.jpg,18,woodlandsage; contains:woodland; contains:woodlandsage,FALSE
573,PERENNIALS,Yarrow,,/GreenAcres-Images/Perennials/Yarrow_Assorted_YellowRed_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Yarrow_Assorted_YellowRed_512x.jpg,11,yarrow; contains:yarrow,FALSE
574,PERENNIALS,Yarrow Little Moonshine,,/GreenAcres-Images/Perennials/Yarrow_Assorted_YellowRed_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Yarrow_Assorted_YellowRed_512x.jpg,11,yarrow; contains:yarrow,FALSE
